"INTERNATIONAL STUDENTS BY PLACE OF ORIGIN AND ACADEMIC LEVEL, 2000/01 - 2023/24","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94","...95","...96","...97","...98","...99","...100","...101","...102","...103","...104","...105","...106","...107","...108","...109","...110","...111","...112","...113","...114","...115"
NA,NA,"2000/01",NA,NA,NA,"2001/02",NA,NA,NA,"2002/03",NA,NA,NA,"2003/04",NA,NA,NA,"2004/05",NA,NA,NA,"2005/06",NA,NA,NA,"2006/07",NA,NA,NA,NA,"2007/08",NA,NA,NA,NA,"2008/09",NA,NA,NA,NA,"2009/10",NA,NA,NA,NA,"2010/11",NA,NA,NA,NA,"2011/12",NA,NA,NA,NA,"2012/13",NA,NA,NA,NA,"2013/14",NA,NA,NA,NA,"2014/15",NA,NA,NA,NA,"2015/16",NA,NA,NA,NA,"2016/17",NA,NA,NA,NA,"2017/18",NA,NA,NA,NA,"2018/19",NA,NA,NA,NA,"2019/20",NA,NA,NA,NA,"2020/21",NA,NA,NA,NA,"2021/22",NA,NA,NA,NA,"2022/23",NA,NA,NA,NA,"2023/24",NA,NA,NA
"Place of Origin",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechoslovakia, Former",NA,"13","26","0",NA,"9","1","0",NA,"0","0","0",NA,"4","3","0",NA,"30","20","31",NA,"23","6","7",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,NA,NA,NA,NA,NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"Denmark",NA,"492","345","170",NA,"428","360","134",NA,"445","348","108",NA,"403","348","108",NA,"412","292","183",NA,"371","279","250",NA,"418","250","259","36",NA,"355","286","221","36",NA,"373","302","271","53",NA,"332","269","346","42",NA,"378","280","450","41",NA,"386","251","514","82",NA,"462","282","563","52",NA,"445","210","765","50",NA,"523","229","785","65",NA,"487","222","713","64",NA,"547","219","658","66",NA,"495","216","628","84",NA,"449","181","709","84",NA,"421","184","584","75",NA,"363","160","26","59",NA,"461","189","390","51",NA,"471","196","641","85",NA,"437","193","608","91"
"Estonia",NA,"188","85","13",NA,"196","84","13",NA,"214","80","4",NA,"171","83","17",NA,"168","107","8",NA,"185","105","31",NA,"120","89","12","19",NA,"145","70","10","20",NA,"149","76","22","23",NA,"126","61","22","11",NA,"104","73","27","24",NA,"109","80","30","22",NA,"97","77","17","27",NA,"97","60","34","21",NA,"100","51","114","23",NA,"110","50","13","18",NA,"87","49","16","27",NA,"79","50","30","27",NA,"88","51","13","32",NA,"88","52","17","20",NA,"87","51","1","17",NA,"107","45","9","17",NA,"122","42","14","19",NA,"124","40","8","23"
"Finland",NA,"599","240","54",NA,"540","221","57",NA,"426","255","59",NA,"354","221","44",NA,"309","181","80",NA,"296","188","124",NA,"306","148","86","26",NA,"323","175","143","31",NA,"361","181","175","36",NA,"324","147","158","34",NA,"285","151","163","40",NA,"320","140","140","40",NA,"329","147","185","30",NA,"304","153","153","46",NA,"335","148","135","51",NA,"349","139","175","51",NA,"403","138","140","56",NA,"395","132","174","67",NA,"388","138","129","61",NA,"373","117","128","72",NA,"293","106","10","76",NA,"293","107","34","46",NA,"270","109","87","51",NA,"261","98","71","52"
"France",NA,"3223","3071","978",NA,"3195","3258","947",NA,"2965","3376","882",NA,"2755","3196","867",NA,"2458","3064","1033",NA,"2336","2912","1392",NA,"2201","2848","1064","591",NA,"2530","2808","1103","609",NA,"2473","2684","1694","570",NA,"2398","2639","1981","698",NA,"2589","2778","2017","714",NA,"2745","2579","2127","781",NA,"2857","2418","2175","847",NA,"2862","2352","2158","930",NA,"2987","2464","2323","969",NA,"2964","2419","2248","1133",NA,"3054","2388","2189","1183",NA,"2915","2363","2210","1314",NA,"2911","2305","2123","1377",NA,"2761","2282","2085","1343",NA,"2199","1900","404","1140",NA,"2471","2288","1817","1175",NA,"2544","2330","2247","1431",NA,"2657","2186","2233","1467"
"Georgia",NA,"169","127","33",NA,"142","181","22",NA,"153","201","23",NA,"151","201","21",NA,"128","188","24",NA,"120","193","30",NA,"109","203","14","27",NA,"133","213","15","17",NA,"167","203","16","21",NA,"182","196","31","39",NA,"205","187","35","33",NA,"208","176","44","53",NA,"222","160","31","43",NA,"257","148","24","67",NA,"276","177","27","61",NA,"287","160","22","74",NA,"301","164","26","67",NA,"302","176","46","73",NA,"322","157","29","66",NA,"343","184","35","78",NA,"294","184","26","79",NA,"353","213","17","79",NA,"384","290","37","121",NA,"392","403","39","157"
"Germany",NA,"4500","4535","1093",NA,"4368","4256","989",NA,"4218","4091","993",NA,"3926","3915","904",NA,"3558","3811","1271",NA,"3464","3691","1674",NA,"3218","3702","1309","427",NA,"3311","3673","1431","492",NA,"3555","3640","2003","481",NA,"3213","3401","2379","555",NA,"3074","3486","2334","564",NA,"3099","3181","2439","628",NA,"3050","2944","3155","670",NA,"3011","2833","3718","598",NA,"3155","2828","3546","664",NA,"3165","2862","3411","707",NA,"3182","2657","3513","817",NA,"3294","2574","3378","796",NA,"3094","2480","2809","808",NA,"3118","2523","2835","766",NA,"2403","2022","292","647",NA,"2839","2563","2464","684",NA,"3053","2687","3115","896",NA,"3004","2658","2599","969"
"Gibraltar",NA,"2","1","0",NA,"1","0","0",NA,"2","2","0",NA,"0","0","0",NA,"8","1","0",NA,"1","3","2",NA,"5","3","0","0",NA,"4","10","1","0",NA,"2","4","0","0",NA,"10","8","0","0",NA,"2","0","0","0",NA,"2","0","1","1",NA,"2","0","1","1",NA,"2","0","0","0",NA,"2","2","2","0",NA,"2","1","1","0",NA,"6","5","0","4",NA,"3","2","0","1",NA,"3","11","2","0",NA,"1","1","0","0",NA,"2","2","0","0",NA,"3","0","0","9",NA,"1","0","1","3",NA,"6","3","1","2"
"Greece",NA,"1027","1605","136",NA,"844","1629","126",NA,"705","1523","113",NA,"580","1434","112",NA,"475","1395","165",NA,"439","1467","182",NA,"396","1317","61","212",NA,"421","1321","45","194",NA,"432","1218","39","207",NA,"402","1166","62","207",NA,"432","1152","69","221",NA,"464","1132","55","271",NA,"533","1145","62","306",NA,"635","1125","68","342",NA,"669","1121","63","294",NA,"711","1067","58","363",NA,"739","1119","58","402",NA,"742","1165","54","434",NA,"789","1153","68","513",NA,"793","1132","60","504",NA,"694","1055","34","473",NA,"761","1121","63","462",NA,"790","1141","59","549",NA,"826","1091","58","586"
"Holy See",NA,"3","0","2",NA,"1","0","0",NA,"2","1","2",NA,"6","1","4",NA,"3","2","3",NA,"4","1","1",NA,"0","2","1","0",NA,"0","2","0","0",NA,"2","1","0","0",NA,"1","0","0","0",NA,"4","0","0","0",NA,"1","0","0","0",NA,"1","0","0","0",NA,"1","0","0","0",NA,"0","1","1","0",NA,"0","1","0","5",NA,"0","0","0","0",NA,"3","0","0","0",NA,"0","0","0","0",NA,"0","1","0","0",NA,"0","1","0","0",NA,"0","2","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
"Hungary",NA,"625","479","69",NA,"624","542","75",NA,"646","492","62",NA,"116","869","12",NA,"436","414","84",NA,"368","370","93",NA,"332","302","39","62",NA,"309","280","55","66",NA,"279","273","65","63",NA,"280","261","76","47",NA,"257","281","76","56",NA,"256","280","58","61",NA,"286","279","53","72",NA,"261","290","49","67",NA,"303","293","49","75",NA,"337","275","69","92",NA,"315","264","67","84",NA,"318","236","77","85",NA,"329","273","83","108",NA,"326","215","82","101",NA,"324","197","27","105",NA,"348","223","38","96",NA,"375","199","35","103",NA,"425","189","52","92"
"Iceland",NA,"244","290","24",NA,"285","566","39",NA,"240","255","42",NA,"222","248","18",NA,"173","239","22",NA,"173","227","38",NA,"130","237","26","29",NA,"125","230","22","25",NA,"128","217","19","18",NA,"128","225","20","34",NA,"133","175","27","34",NA,"134","179","40","38",NA,"163","155","25","41",NA,"172","152","22","44",NA,"186","138","22","50",NA,"168","136","32","46",NA,"205","132","27","38",NA,"206","127","24","55",NA,"216","128","17","46",NA,"232","124","8","47",NA,"234","86","0","39",NA,"239","104","13","55",NA,"189","111","22","45",NA,"177","90","13","48"
"Ireland",NA,"581","421","84",NA,"528","443","82",NA,"517","470","68",NA,"507","426","87",NA,"469","417","90",NA,"505","440","155",NA,"464","427","147","43",NA,"419","434","105","60",NA,"407","386","188","78",NA,"395","404","343","70",NA,"381","393","316","77",NA,"392","356","260","98",NA,"452","373","228","105",NA,"445","365","220","126",NA,"470","351","261","110",NA,"489","341","233","120",NA,"473","363","268","113",NA,"451","334","229","127",NA,"449","321","286","124",NA,"511","295","302","120",NA,"460","271","19","120",NA,"570","352","251","122",NA,"596","383","323","139",NA,"594","370","260","199"
"Italy",NA,"1159","1970","361",NA,"1091","1920","322",NA,"1037","1909","340",NA,"994","1995","319",NA,"876","1938","447",NA,"867","1735","622",NA,"874","1783","411","274",NA,"944","1874","415","302",NA,"1033","2006","649","257",NA,"1008","1976","774","314",NA,"1061","2045","820","382",NA,"1156","1900","736","492",NA,"1233","1819","727","497",NA,"1372","1838","754","479",NA,"1624","1954","743","542",NA,"1764","2021","743","627",NA,"2021","2036","795","741",NA,"2092","2087","819","791",NA,"2242","2179","776","917",NA,"2194","2155","795","919",NA,"1943","2044","111","796",NA,"2038","2382","436","839",NA,"2203","2430","622","1019",NA,"2257","2446","745","1097"
"Kosovo",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"25","6","4",NA,"58","7","5",NA,"41","10","0","5",NA,"39","8","0","3",NA,"52","12","4","7",NA,"43","26","7","12",NA,"63","33","9","16",NA,"60","31","12","11",NA,"52","34","4","16",NA,"57","35","7","13",NA,"64","79","12","15",NA,"86","146","18","18",NA,"81","134","11","18",NA,"74","99","35","21",NA,"71","63","2","23",NA,"75","63","3","32",NA,"69","55","3","27",NA,"73","59","6","19",NA,"76","58","6","20",NA,"85","69","9","26"
"Latvia",NA,"228","132","23",NA,"275","130","29",NA,"285","141","20",NA,"288","121","15",NA,"259","119","30",NA,"229","116","37",NA,"279","106","12","33",NA,"223","96","11","33",NA,"202","79","19","20",NA,"164","77","17","28",NA,"190","90","18","26",NA,"164","84","20","40",NA,"181","82","15","17",NA,"153","81","10","22",NA,"143","79","16","38",NA,"149","68","35","29",NA,"148","62","10","24",NA,"135","56","13","32",NA,"139","62","15","28",NA,"146","76","19","33",NA,"131","61","5","35",NA,"140","62","56","33",NA,"140","67","9","35",NA,"148","65","9","40"
"Liechtenstein",NA,"9","4","0",NA,"8","2","1",NA,"5","3","1",NA,"0","4","2",NA,"2","6","1",NA,"8","6","0",NA,"5","1","0","0",NA,"6","2","5","0",NA,"3","3","2","0",NA,"6","2","0","0",NA,"4","1","0","0",NA,"2","2","9","1",NA,"5","1","0","1",NA,"4","3","1","0",NA,"3","1","3","1",NA,"3","2","1","2",NA,"3","3","1","1",NA,"5","2","1","1",NA,"2","3","3","0",NA,"3","5","1","0",NA,"0","1","1","0",NA,"5","0","2","0",NA,"6","1","0","0",NA,"7","3","3","3"
"Lithuania",NA,"300","154","39",NA,"378","210","40",NA,"425","196","25",NA,"475","196","20",NA,"401","200","34",NA,"423","180","50",NA,"316","163","12","45",NA,"275","152","15","53",NA,"225","135","21","39",NA,"191","113","27","30",NA,"176","95","28","39",NA,"150","82","20","36",NA,"168","65","22","29",NA,"158","70","34","25",NA,"164","78","27","24",NA,"174","88","28","25",NA,"189","81","22","41",NA,"192","77","23","35",NA,"187","72","24","35",NA,"189","71","20","40",NA,"165","66","3","39",NA,"179","83","11","41",NA,"172","72","18","61",NA,"174","67","16","65"
"Luxembourg",NA,"38","30","5",NA,"33","27","1",NA,"44","27","3",NA,"32","16","2",NA,"14","23","2",NA,"21","27","3",NA,"27","21","3","5",NA,"28","13","4","4",NA,"72","11","3","1",NA,"31","12","8","5",NA,"30","12","15","2",NA,"34","20","9","5",NA,"40","31","14","2",NA,"46","28","7","14",NA,"41","30","13","13",NA,"37","21","15","13",NA,"50","31","21","16",NA,"35","22","32","13",NA,"52","25","18","6",NA,"35","34","12","7",NA,"29","17","5","11",NA,"34","29","13","13",NA,"39","24","13","13",NA,"53","27","18","10"
"North Macedonia",NA,"203","58","19",NA,"218","101","18",NA,"176","120","9",NA,"208","123","18",NA,"183","181","17",NA,"166","166","30",NA,"179","129","8","29",NA,"157","118","10","26",NA,"157","116","24","32",NA,"127","108","14","29",NA,"126","90","9","32",NA,"99","94","7","22",NA,"114","87","9","27",NA,"116","84","11","26",NA,"122","81","6","28",NA,"118","80","7","31",NA,"129","72","6","38",NA,"117","70","8","29",NA,"113","80","4","30",NA,"135","75","7","48",NA,"103","66","2","37",NA,"102","83","2","31",NA,"90","72","2","45",NA,"106","58","8","34"
"Malta",NA,"29","30","2",NA,"19","28","4",NA,"9","28","1",NA,"9","20","1",NA,"7","14","6",NA,"16","18","4",NA,"11","12","3","1",NA,"11","6","5","2",NA,"11","11","13","2",NA,"15","8","5","4",NA,"8","10","1","0",NA,"12","19","9","1",NA,"10","35","5","1",NA,"12","33","6","1",NA,"10","16","2","1",NA,"8","9","6","0",NA,"11","10","2","2",NA,"11","13","5","5",NA,"17","9","6","6",NA,"35","9","1","7",NA,"28","10","1","7",NA,"37","16","2","7",NA,"51","20","3","8",NA,"49","13","1","9"
"Moldova",NA,"106","72","5",NA,"152","96","21",NA,"144","111","13",NA,"146","108","12",NA,"156","110","19",NA,"184","135","40",NA,"207","118","17","23",NA,"235","131","28","24",NA,"285","144","27","29",NA,"255","125","13","48",NA,"223","122","18","48",NA,"209","130","28","49",NA,"181","119","24","55",NA,"148","120","8","52",NA,"162","100","9","51",NA,"130","94","10","47",NA,"123","80","8","41",NA,"133","67","10","27",NA,"107","59","9","30",NA,"123","49","6","36",NA,"89","39","2","27",NA,"75","41","2","29",NA,"75","46","1","29",NA,"65","46","10","33"
"Monaco",NA,"11","7","0",NA,"9","4","2",NA,"10","3","0",NA,"4","4","0",NA,"5","3","1",NA,"11","6","7",NA,"12","5","1","3",NA,"19","7","2","0",NA,"6","4","2","0",NA,"11","11","1","0",NA,"13","1","1","7",NA,"35","6","1","1",NA,"13","3","4","1",NA,"20","4","1","3",NA,"11","6","0","1",NA,"14","7","1","1",NA,"16","4","1","1",NA,"9","5","1","2",NA,"11","5","1","0",NA,"15","4","1","0",NA,"11","6","3","6",NA,"11","2","3","3",NA,"10","1","2","1",NA,"11","5","0","1"
"Montenegro",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"36","15","0","7",NA,"54","33","7","13",NA,"63","32","14","11",NA,"53","24","11","6",NA,"53","12","13","7",NA,"62","26","12","12",NA,"59","27","14","9",NA,"54","20","11","10",NA,"66","30","10","15",NA,"68","28","13","17",NA,"65","24","0","12",NA,"70","25","7","13",NA,"72","19","3","18",NA,"72","26","7","17",NA,"78","31","2","10",NA,"81","28","3","9",NA,"88","30","0","14",NA,"93","32","3","20"
"Netherlands",NA,"1035","621","200",NA,"926","670","194",NA,"924","596","152",NA,"802","539","164",NA,"740","526","208",NA,"788","518","261",NA,"752","539","229","67",NA,"816","534","251","79",NA,"839","546","400","85",NA,"730","552","436","112",NA,"716","545","465","107",NA,"808","518","531","118",NA,"801","513","504","130",NA,"899","501","538","136",NA,"979","532","596","150",NA,"1081","525","683","156",NA,"1161","545","667","178",NA,"1216","536","760","189",NA,"1241","525","710","205",NA,"1171","529","794","233",NA,"1003","519","42","203",NA,"1043","566","378","185",NA,"1233","625","652","241",NA,"1175","569","507","295"
"Norway",NA,"1435","538","125",NA,"1608","566","150",NA,"932","539","97",NA,"874","420","177",NA,"810","451","153",NA,"707","397","193",NA,"630","377","118","66",NA,"671","363","169","61",NA,"807","352","133","57",NA,"852","331","199","85",NA,"1035","379","335","73",NA,"1153","360","422","81",NA,"1301","349","352","95",NA,"1292","363","535","114",NA,"1479","427","476","116",NA,"1468","386","366","171",NA,"1399","302","387","205",NA,"1269","296","380","160",NA,"1153","294","338","203",NA,"1144","259","327","156",NA,"907","215","12","131",NA,"977","272","250","134",NA,"937","287","537","165",NA,"868","273","382","169"
"Poland",NA,"1594","676","162",NA,"1618","784","203",NA,"1820","742","182",NA,"1895","862","156",NA,"1739","948","174",NA,"1790","942","288",NA,"1511","882","198","219",NA,"1449","913","142","227",NA,"1415","901","197","259",NA,"1039","802","169","254",NA,"789","686","161","216",NA,"800","649","174","215",NA,"649","569","168","195",NA,"622","510","195","193",NA,"604","496","206","187",NA,"658","475","164","163",NA,"742","446","143","158",NA,"717","445","138","177",NA,"720","456","147","203",NA,"717","437","157","202",NA,"656","444","44","184",NA,"685","477","122","174",NA,"747","481","141","216",NA,"813","482","138","228"
"Portugal",NA,"357","451","76",NA,"451","451","44",NA,"384","446","51",NA,"365","474","41",NA,"324","457","71",NA,"337","426","82",NA,"331","408","44","71",NA,"373","423","40","66",NA,"368","435","106","65",NA,"394","445","93","83",NA,"382","445","83","71",NA,"374","398","99","99",NA,"402","346","86","115",NA,"361","354","63","99",NA,"411","329","86","89",NA,"417","300","97","105",NA,"436","297","72","124",NA,"454","274","100","109",NA,"491","275","82","125",NA,"449","296","71","118",NA,"412","238","19","122",NA,"477","311","106","136",NA,"477","317","90","161",NA,"556","315","84","156"
"Romania",NA,"858","1994","124",NA,"957","2214","154",NA,"960","2315","133",NA,"922","2290","108",NA,"893","2163","161",NA,"994","1951","280",NA,"947","1819","74","294",NA,"959","1599","66","278",NA,"958","1333","66","255",NA,"724","1164","74","242",NA,"571","977","52","283",NA,"478","820","62","247",NA,"423","775","49","213",NA,"421","626","44","226",NA,"431","554","39","196",NA,"409","487","41","168",NA,"476","458","55","184",NA,"476","378","40","177",NA,"446","320","47","203",NA,"442","328","46","184",NA,"388","293","11","160",NA,"408","288","32","144",NA,"384","288","41","163",NA,"425","258","55","164"
"Russia",NA,"3060","3376","423",NA,"2843","3380","421",NA,"2694","3153","391",NA,"2322","2865","345",NA,"1997","2662","414",NA,"1887","2434","480",NA,"1884","2308","230","329",NA,"1949","2235","327","395",NA,"2074","2094","360","380",NA,"1975","2035","353","464",NA,"1772","2085","385","450",NA,"1815","2097","408","485",NA,"1960","2026","380","532",NA,"2094","2039","434","571",NA,"2348","2004","531","679",NA,"2321","1975","406","742",NA,"2345","1925","424","718",NA,"2373","1857","418","870",NA,"2258","1795","412","827",NA,"2236","1817","407","833",NA,"2022","1663","317","803",NA,"2002","1714","315","771",NA,"1992","1820","260","841",NA,"2047","1896","233","895"
"San Marino",NA,"1","2","0",NA,"0","2","0",NA,"1","3","0",NA,"1","1","0",NA,"2","1","0",NA,"1","2","0",NA,"1","1","0","0",NA,"0","0","0","0",NA,"0","1","1","0",NA,"1","1","0","0",NA,"0","2","0","0",NA,"0","3","0","0",NA,"1","2","0","0",NA,"1","0","0","0",NA,"1","0","0","0",NA,"3","0","0","0",NA,"2","0","0","0",NA,"1","2","1","0",NA,"2","1","0","0",NA,"2","2","0","0",NA,"0","2","0","0",NA,"2","1","0","0",NA,"3","0","0","1",NA,"1","0","0","1"
"Serbia",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"-","-","-",NA,"463","474","25","112",NA,"555","491","37","110",NA,"614","458","49","113",NA,"546","443","54","132",NA,"490","435","55","118",NA,"474","403","52","139",NA,"509","345","55","132",NA,"483","301","46","136",NA,"524","311","37","98",NA,"561","306","30","126",NA,"589","316","21","129",NA,"579","333","20","147",NA,"569","341","20","168",NA,"564","317","21","142",NA,"504","303","6","114",NA,"469","300","6","123",NA,"422","284","16","141",NA,"472","262","16","144"
"Serbia & Montenegro",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"164","197","30",NA,"437","452","82",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"Slovakia",NA,"330","186","23",NA,"367","206","53",NA,"358","222","31",NA,"328","233","24",NA,"333","231","45",NA,"413","232","52",NA,"312","207","29","44",NA,"284","195","28","29",NA,"289","190","25","39",NA,"219","174","31","42",NA,"199","145","27","48",NA,"197","149","36","42",NA,"184","106","29","43",NA,"184","86","29","57",NA,"193","90","24","52",NA,"187","89","42","25",NA,"178","90","32","48",NA,"159","92","42","54",NA,"172","90","42","45",NA,"173","71","38","49",NA,"164","62","3","38",NA,"187","60","18","40",NA,"172","68","19","37",NA,"176","71","30","49"
"Slovenia",NA,"108","87","12",NA,"120","92","13",NA,"122","111","5",NA,"99","103","7",NA,"115","102","19",NA,"111","93","15",NA,"87","84","12","16",NA,"103","88","11","8",NA,"101","74","11","13",NA,"88","82","12","10",NA,"87","73","11","7",NA,"88","59","7","17",NA,"99","67","37","24",NA,"100","68","5","15",NA,"101","75","49","20",NA,"101","68","59","28",NA,"106","75","44","20",NA,"108","69","42","31",NA,"123","72","35","26",NA,"135","65","38","22",NA,"110","57","2","24",NA,"98","67","11","25",NA,"103","66","8","35",NA,"98","60","8","33"
"Spain",NA,"1712","1844","600",NA,"1655","1990","403",NA,"1304","1942","387",NA,"1388","1879","364",NA,"1216","1767","529",NA,"1076","1699","680",NA,"1157","1595","556","267",NA,"1117","1643","631","269",NA,"1097","1648","823","281",NA,"1070","1632","951","318",NA,"1167","1690","1133","340",NA,"1350","1775","1364","435",NA,"1502","1711","1258","562",NA,"1846","1672","1278","554",NA,"2150","1928","1337","728",NA,"2478","2040","1410","712",NA,"2808","2057","1484","815",NA,"2983","2055","1441","1010",NA,"2941","1946","1582","793",NA,"3238","1994","1613","1109",NA,"2847","1804","163","967",NA,"3339","2156","1691","979",NA,"3575","2103","1650","1220",NA,"3758","2035","1664","1385"
"Sweden",NA,"3526","748","324",NA,"3037","701","304",NA,"2759","684","265",NA,"2253","606","257",NA,"2180","623","303",NA,"2172","605","435",NA,"1900","544","324","152",NA,"2338","478","324","152",NA,"2293","455","386","145",NA,"1959","461","499","197",NA,"2099","425","549","163",NA,"2589","398","721","218",NA,"3010","407","630","236",NA,"2830","383","853","303",NA,"2983","386","804","334",NA,"2759","391","772","375",NA,"2571","381","669","432",NA,"2170","329","636","408",NA,"1978","348","688","446",NA,"1963","318","557","375",NA,"1401","267","69","308",NA,"1506","278","256","312",NA,"1678","318","470","266",NA,"1599","332","390","251"
"Switzerland",NA,"950","636","264",NA,"818","658","204",NA,"785","557","220",NA,"734","665","162",NA,"609","559","193",NA,"567","485","224",NA,"484","478","177","102",NA,"564","476","152","104",NA,"543","488","192","93",NA,"522","437","203","122",NA,"498","452","233","104",NA,"555","474","226","107",NA,"607","438","256","119",NA,"636","405","255","145",NA,"623","422","248","168",NA,"609","406","315","150",NA,"640","396","262","189",NA,"600","384","262","136",NA,"546","375","269","177",NA,"552","373","247","168",NA,"453","329","64","142",NA,"544","378","220","159",NA,"553","378","315","188",NA,"574","354","280","175"
"Turkey",NA,"3757","6207","1018",NA,"3804","7106","1180",NA,"3803","7003","795",NA,"3665","6912","821",NA,"5079","6535","860",NA,"3649","6826","1147",NA,"3305","6587","717","897",NA,"3679","6592","799","960",NA,"4393","6838","937","1095",NA,"3656","6585","989","1167",NA,"3532","6435","1024","1193",NA,"3495","6198","989","1291",NA,"3308","5956","819","1195",NA,"3283","5616","729","1193",NA,"3242","5357","894","1231",NA,"3393","5125","794","1379",NA,"3521","4776","821","1468",NA,"3474","4760","549","1737",NA,"3440","4409","465","1845",NA,"3104","4178","463","1736",NA,"2693","3834","132","1450",NA,"2866","3937","247","1417",NA,"2780","4006","242","1629",NA,"3078","4129","278","1663"
"U.S.S.R., Former",NA,"57","44","4",NA,"51","27","1",NA,"0","0","0",NA,"34","15","1",NA,"90","18","3",NA,"58","15","2",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-",NA,"-","-","-","-"
"Ukraine",NA,"908","888","114",NA,"915","1117","162",NA,"839","1128","103",NA,"758","1170","76",NA,"680","1040","111",NA,"670","981","154",NA,"636","868","65","123",NA,"628","884","100","102",NA,"673","814","75","154",NA,"636","818","99","174",NA,"583","718","121","161",NA,"614","653","109","159",NA,"606","608","94","182",NA,"609","593","80","182",NA,"678","585","121","167",NA,"728","617","126","209",NA,"817","647","121","232",NA,"941","645","107","235",NA,"978","578","109","288",NA,"951","538","93","317",NA,"877","529","48","285",NA,"919","556","115","245",NA,"1086","581","130","275",NA,"1196","571","104","312"
