indicatorId,geoUnit,year,value,qualifier,magnitude
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2013,2471512,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2014,2144479,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2015,2753092,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2016,1886756,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2017,2629652,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2018,3748212,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2019,10827404,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2020,7825703,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2021,8786028,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2022,10262460,,
ODAFLOW.VOLUMESCHOLARSHIP,SDN,2023,14212321,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2006,2083897,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2007,2428449,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2008,2531218,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2009,4204818,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2010,4332068,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2011,1301392,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2012,1615271,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2013,5445654,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2014,5051288,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2015,6795917,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2016,4580810,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2017,5990146,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2018,7244933,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2019,9179688,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2020,9675846,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2021,7561461,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2022,8596191,,
ODAFLOW.VOLUMESCHOLARSHIP,SEN,2023,13132070,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2006,2398724,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2007,2739515,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2008,2163898,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2009,4240546,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2010,5270464,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2011,6504401,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2012,5986743,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2013,6953339,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2014,5952269,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2015,6916778,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2016,5831910,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2017,9003160,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2018,5002639,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2019,5009776,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2020,5762699,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2021,2182011,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2022,3184600,,
ODAFLOW.VOLUMESCHOLARSHIP,SLB,2023,5838284,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2006,74851,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2007,183276,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2008,106866,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2009,121686,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2010,98988,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2011,1075483,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2012,945846,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2013,1299341,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2014,790398,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2015,1010279,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2016,337499,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2017,2387361,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2018,933349,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2019,2493753,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2020,2987541,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2021,2015580,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2022,2355820,,
ODAFLOW.VOLUMESCHOLARSHIP,SLE,2023,4607452,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2006,177585,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2007,495316,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2008,763542,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2009,1606437,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2010,978845,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2011,1075854,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2012,875584,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2013,1010468,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2014,766358,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2015,1027930,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2016,489485,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2017,738082,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2018,813590,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2019,903889,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2020,807700,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2021,567379,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2022,768582,,
ODAFLOW.VOLUMESCHOLARSHIP,SLV,2023,1371028,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2007,48922,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2009,54080,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2011,56335,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2012,266314,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2013,326937,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2014,222456,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2015,330702,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2016,251510,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2017,733587,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2018,1872837,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2019,8348727,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2020,4461163,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2021,5793360,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2022,6316284,,
ODAFLOW.VOLUMESCHOLARSHIP,SOM,2023,8877583,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2006,1720900,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2007,1133849,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2008,2225266,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2009,3779688,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2010,3351304,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2011,3051188,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2012,3346834,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2013,6848153,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2014,8011156,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2015,6659101,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2016,10397641,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2017,14469190,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2018,9538993,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2019,16360259,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2020,13465840,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2021,10787200,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2022,8725600,,
ODAFLOW.VOLUMESCHOLARSHIP,SRB,2023,7725216,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2011,185965,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2012,376064,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2013,1015558,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2014,375445,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2015,541365,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2016,460203,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2017,1743815,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2018,853279,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2019,1290186,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2020,645402,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2021,1043891,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2022,845327,,
ODAFLOW.VOLUMESCHOLARSHIP,SSD,2023,3436933,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2006,935258,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2007,1194118,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2008,1512701,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2009,1361257,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2010,1150079,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2011,805080,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2012,2279513,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2013,1370230,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2014,936556,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2015,564614,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2016,590422,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2017,942698,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2018,861790,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2019,902504,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2020,829984,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2021,777334,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2022,755215,,
ODAFLOW.VOLUMESCHOLARSHIP,STP,2023,1237658,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2007,22587,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2009,41304,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2010,10318,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2012,33486,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2013,432654,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2014,560368,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2015,736783,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2016,723352,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2017,866724,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2018,946388,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2019,850313,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2020,831746,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2021,771623,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2022,516404,,
ODAFLOW.VOLUMESCHOLARSHIP,SUR,2023,416719,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2007,107330,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2008,224863,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2009,149429,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2010,70008,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2011,1000870,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2012,696371,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2013,1280928,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2014,693847,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2015,1199054,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2016,626835,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2017,7546883,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2018,570702,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2019,739958,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2020,571648,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2021,312006,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2022,510368,,
ODAFLOW.VOLUMESCHOLARSHIP,SWZ,2023,1541791,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2006,156871,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2007,197971,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2008,346334,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2009,499491,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2010,316446,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2011,713385,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2012,708648,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2013,1231774,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2014,697291,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2015,1011214,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2016,467921,,
ODAFLOW.VOLUMESCHOLARSHIP,SYC,2017,1775692,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2006,895289,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2007,751959,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2008,2003614,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2009,2972578,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2010,3187108,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2011,3252243,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2012,2970868,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2013,3686400,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2014,5726574,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2015,10142572,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2016,17265912,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2017,14550522,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2018,17563502,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2019,58774648,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2020,18617830,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2021,26172724,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2022,23661534,,
ODAFLOW.VOLUMESCHOLARSHIP,SYR,2023,32660056,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2006,1310645,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2007,955142,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2008,1605052,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2009,1756162,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2010,1301209,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2011,163176,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2012,1239024,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2013,1550056,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2014,1359630,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2015,1372127,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2016,1413866,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2017,1564522,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2018,2378097,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2019,5865796,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2020,3137047,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2021,4825618,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2022,4548274,,
ODAFLOW.VOLUMESCHOLARSHIP,TCD,2023,7076355,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2006,972294,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2007,766276,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2008,1435081,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2009,2021442,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2010,1494149,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2011,853776,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2012,1518595,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2013,2273088,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2014,1839443,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2015,1862900,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2016,1520166,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2017,2106497,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2018,2353716,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2019,4662781,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2020,3185402,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2021,2819724,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2022,3355151,,
ODAFLOW.VOLUMESCHOLARSHIP,TGO,2023,5019838,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2006,554386,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2007,959040,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2008,4225007,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2009,9732105,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2010,16705097,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2011,19245244,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2012,14604776,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2013,14697193,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2014,15489026,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2015,5354786,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2016,3884976,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2017,5867894,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2018,6299226,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2019,11360527,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2020,11013087,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2021,9292330,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2022,9443746,,
ODAFLOW.VOLUMESCHOLARSHIP,THA,2023,11303278,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2006,5497,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2007,2063,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2008,370193,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2009,458786,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2010,877689,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2011,1564833,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2012,1746741,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2013,1912745,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2014,1805745,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2015,1996640,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2016,1563010,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2017,1358815,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2018,1847061,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2019,4653701,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2020,3296239,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2021,6485360,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2022,4208346,,
ODAFLOW.VOLUMESCHOLARSHIP,TJK,2023,5060798,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2006,257737,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2007,175587,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2008,121492,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2009,93491,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2010,231337,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2012,20858,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2014,29293,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2016,111800,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2017,62768,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2018,7813,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2019,540,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2020,93901,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2021,13862,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2022,14499,,
ODAFLOW.VOLUMESCHOLARSHIP,TKL,2023,1178,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2007,1148,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2008,132845,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2009,332837,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2010,929831,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2011,772113,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2012,560846,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2013,651636,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2014,903582,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2015,1123978,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2016,698070,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2017,971975,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2018,1125271,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2019,1822241,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2020,2061151,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2021,2042845,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2022,1950384,,
ODAFLOW.VOLUMESCHOLARSHIP,TKM,2023,1894273,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2006,3370373,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2007,2596796,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2008,2684072,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2009,3185020,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2010,4451236,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2011,4821900,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2012,6723770,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2013,7789987,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2014,7239898,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2015,9064078,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2016,7845129,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2017,6311659,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2018,5390456,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2019,5727117,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2020,4830003,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2021,1851035,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2022,2281920,,
ODAFLOW.VOLUMESCHOLARSHIP,TLS,2023,5018723,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2006,1745369,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2007,1179653,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2008,1506854,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2009,3547892,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2010,2543049,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2011,2773956,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2012,3152289,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2013,3511241,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2014,3554663,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2015,3648023,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2016,2425747,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2017,3457203,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2018,3213838,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2019,2787254,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2020,3693120,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2021,1487565,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2022,1579179,,
ODAFLOW.VOLUMESCHOLARSHIP,TON,2023,3160540,,
ODAFLOW.VOLUMESCHOLARSHIP,TTO,2008,118869,,
ODAFLOW.VOLUMESCHOLARSHIP,TTO,2009,333143,,
ODAFLOW.VOLUMESCHOLARSHIP,TTO,2010,95061,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2006,1476760,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2007,1506036,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2008,5974998,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2009,10421771,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2010,5590255,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2011,2838546,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2012,5514094,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2013,14490813,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2014,13284686,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2015,17032440,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2016,14822875,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2017,21536508,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2018,19510544,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2019,21772580,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2020,18666098,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2021,17236216,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2022,20086144,,
ODAFLOW.VOLUMESCHOLARSHIP,TUN,2023,20473268,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2006,1037402,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2007,987514,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2008,3948443,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2009,5343667,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2010,5502652,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2011,5886863,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2012,7216508,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2013,9179833,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2014,9475850,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2015,10879242,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2016,19152996,,
ODAFLOW.VOLUMESCHOLARSHIP,TUR,2017,19182266,,
